"order_id";"product_code";"quantity";"unit_price";"order_date";"order_status";"product_line";"customer_name";"city";"country";"line_total_revenue"
10127;"S32_2509";45;51.95;"2003-06-03";"Shipped";"Trucks and Buses";"Muscle Machine Inc";"NYC";"USA";2337.75
10141;"S32_2509";24;45.99;"2003-08-01";"Shipped";"Trucks and Buses";"Suominen Souveniers";"Espoo";"Finland";1103.76
10151;"S32_2509";41;63.85;"2003-09-21";"Shipped";"Trucks and Buses";"Oulu Toy Supplies, Inc.";"Oulu";"Finland";2617.85
10165;"S32_2509";48;45.99;"2003-10-22";"Shipped";"Trucks and Buses";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";2207.52
10175;"S32_2509";50;63.31;"2003-11-06";"Shipped";"Trucks and Buses";"Stylish Desk Decors, Co.";"London";"UK";3165.5
10184;"S32_2509";33;62.77;"2003-11-14";"Shipped";"Trucks and Buses";"Iberia Gift Imports, Corp.";"Sevilla";"Spain";2071.41
10195;"S32_2509";32;43.29;"2003-11-25";"Shipped";"Trucks and Buses";"Mini Classics";"White Plains";"USA";1385.28
10207;"S32_2509";27;60.06;"2003-12-09";"Shipped";"Trucks and Buses";"Diecast Collectables";"Boston";"USA";1621.62
10219;"S32_2509";35;55.19;"2004-02-10";"Shipped";"Trucks and Buses";"Signal Collectibles Ltd.";"Brisbane";"USA";1931.65
10229;"S32_2509";23;54.11;"2004-03-11";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1244.53
10246;"S32_2509";35;48.7;"2004-05-05";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";1704.5
10259;"S32_2509";40;43.83;"2004-06-15";"Shipped";"Trucks and Buses";"Handji Gifts& Co";"Singapore";"Singapore";1753.2
10271;"S32_2509";35;47.62;"2004-07-20";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1666.7
10281;"S32_2509";31;55.19;"2004-08-19";"Shipped";"Trucks and Buses";"Diecast Classics Inc.";"Allentown";"USA";1710.89
10292;"S32_2509";50;46.53;"2004-09-08";"Shipped";"Trucks and Buses";"Land of Toys Inc.";"NYC";"USA";2326.5
10305;"S32_2509";40;57.9;"2004-10-13";"Shipped";"Trucks and Buses";"Marta's Replicas Co.";"Cambridge";"USA";2316.0
10313;"S32_2509";38;45.45;"2004-10-22";"Shipped";"Trucks and Buses";"Canadian Gift Exchange Network";"Vancouver";"Canada";1727.1
10325;"S32_2509";38;100.0;"2004-11-05";"Shipped";"Trucks and Buses";"Baane Mini Imports";"Stavern";"Norway";3800.0
10335;"S32_2509";40;60.6;"2004-11-19";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2424.0
10349;"S32_2509";33;46.53;"2004-12-01";"Shipped";"Trucks and Buses";"Muscle Machine Inc";"NYC";"USA";1535.49
10359;"S32_2509";36;100.0;"2004-12-15";"Shipped";"Trucks and Buses";"Reims Collectables";"Reims";"France";3600.0
10371;"S32_2509";20;66.47;"2005-01-23";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1329.4
10383;"S32_2509";32;53.18;"2005-02-22";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";1701.76
10394;"S32_2509";36;62.77;"2005-03-15";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";2259.72
10412;"S32_2509";19;48.7;"2005-05-03";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";925.3
10104;"S32_3207";49;65.87;"2003-01-31";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";3227.63
10116;"S32_3207";27;63.38;"2003-04-11";"Shipped";"Trains";"Royale Belge";"Charleroi";"Belgium";1711.26
10127;"S32_3207";29;70.84;"2003-06-03";"Shipped";"Trains";"Muscle Machine Inc";"NYC";"USA";2054.36
10142;"S32_3207";42;74.56;"2003-08-08";"Shipped";"Trains";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3131.52
10152;"S32_3207";33;50.95;"2003-09-25";"Shipped";"Trains";"Australian Gift Network, Co";"South Brisbane";"Australia";1681.35
10165;"S32_3207";44;53.44;"2003-10-22";"Shipped";"Trains";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";2351.36
10176;"S32_3207";22;64.0;"2003-11-06";"Shipped";"Trains";"L'ordine Souveniers";"Reggio Emilia";"Italy";1408.0
10184;"S32_3207";48;50.95;"2003-11-14";"Shipped";"Trains";"Iberia Gift Imports, Corp.";"Sevilla";"Spain";2445.6
10195;"S32_3207";33;54.68;"2003-11-25";"Shipped";"Trains";"Mini Classics";"White Plains";"USA";1804.44
10207;"S32_3207";45;56.55;"2003-12-09";"Shipped";"Trains";"Diecast Collectables";"Boston";"USA";2544.75
10220;"S32_3207";20;52.82;"2004-02-12";"Shipped";"Trains";"Clover Collections, Co.";"Dublin";"Ireland";1056.4
10230;"S32_3207";46;60.9;"2004-03-15";"Shipped";"Trains";"Blauer See Auto, Co.";"Frankfurt";"Germany";2801.4
10247;"S32_3207";40;49.71;"2004-05-05";"Shipped";"Trains";"Suominen Souveniers";"Espoo";"Finland";1988.4
10272;"S32_3207";45;64.63;"2004-07-20";"Shipped";"Trains";"Diecast Classics Inc.";"Allentown";"USA";2908.35
10282;"S32_3207";36;59.65;"2004-08-20";"Shipped";"Trains";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2147.4
10292;"S32_3207";31;67.73;"2004-09-08";"Shipped";"Trains";"Land of Toys Inc.";"NYC";"USA";2099.63
10306;"S32_3207";46;50.33;"2004-10-14";"Shipped";"Trains";"AV Stores, Co.";"Manchester";"UK";2315.18
10314;"S32_3207";35;66.48;"2004-10-22";"Shipped";"Trains";"Heintze Collectables";"Aaarhus";"Denmark";2326.8
10325;"S32_3207";28;100.0;"2004-11-05";"Shipped";"Trains";"Baane Mini Imports";"Stavern";"Norway";2800.0
10336;"S32_3207";31;84.71;"2004-11-20";"Shipped";"Trains";"La Corne D'abondance, Co.";"Paris";"France";2626.01
10350;"S32_3207";27;100.0;"2004-12-02";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";2700.0
10359;"S32_3207";22;100.0;"2004-12-15";"Shipped";"Trains";"Reims Collectables";"Reims";"France";2200.0
10371;"S32_3207";30;99.55;"2005-01-23";"Shipped";"Trains";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2986.5
10383;"S32_3207";44;36.07;"2005-02-22";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";1587.08
10394;"S32_3207";30;60.28;"2005-03-15";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";1808.4
10413;"S32_3207";24;49.71;"2005-05-05";"Shipped";"Trains";"Gift Depot Inc.";"Bridgewater";"USA";1193.04
10103;"S32_3522";45;75.63;"2003-01-29";"Shipped";"Trucks and Buses";"Baane Mini Imports";"Stavern";"Norway";3403.35
10113;"S32_3522";23;68.52;"2003-03-26";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";1575.96
10126;"S32_3522";26;62.7;"2003-05-28";"Shipped";"Trucks and Buses";"Corrida Auto Replicas, Ltd";"Madrid";"Spain";1630.2
10140;"S32_3522";28;60.76;"2003-07-24";"Shipped";"Trucks and Buses";"Technics Stores Inc.";"Burlingame";"USA";1701.28
10150;"S32_3522";49;58.18;"2003-09-19";"Shipped";"Trucks and Buses";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";2850.82
10175;"S32_3522";29;74.98;"2003-11-06";"Shipped";"Trucks and Buses";"Stylish Desk Decors, Co.";"London";"UK";2174.42
10183;"S32_3522";49;64.64;"2003-11-13";"Shipped";"Trucks and Buses";"Classic Gift Ideas, Inc";"Philadelphia";"USA";3167.36
10194;"S32_3522";39;54.94;"2003-11-25";"Shipped";"Trucks and Buses";"Saveley & Henriot, Co.";"Lyon";"France";2142.66
10206;"S32_3522";36;58.82;"2003-12-05";"Shipped";"Trucks and Buses";"Canadian Gift Exchange Network";"Vancouver";"Canada";2117.52
10217;"S32_3522";39;62.05;"2004-02-04";"Shipped";"Trucks and Buses";"Handji Gifts& Co";"Singapore";"Singapore";2419.95
10229;"S32_3522";30;73.04;"2004-03-11";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2191.2
10245;"S32_3522";44;69.16;"2004-05-04";"Shipped";"Trucks and Buses";"Super Scale Inc.";"New Haven";"USA";3043.04
10258;"S32_3522";20;61.41;"2004-06-15";"Shipped";"Trucks and Buses";"Tokyo Collectables, Ltd";"Minato-ku";"Japan";1228.2
10270;"S32_3522";21;63.35;"2004-07-19";"Shipped";"Trucks and Buses";"Souveniers And Things Co.";"Chatswood";"Australia";1330.35
10281;"S32_3522";36;77.56;"2004-08-19";"Shipped";"Trucks and Buses";"Diecast Classics Inc.";"Allentown";"USA";2792.16
10291;"S32_3522";32;71.75;"2004-09-08";"Shipped";"Trucks and Buses";"Scandinavian Gift Ideas";"Boras";"Sweden";2296.0
10304;"S32_3522";36;73.04;"2004-10-11";"Shipped";"Trucks and Buses";"Auto Assoc. & Cie.";"Versailles";"France";2629.44
10313;"S32_3522";34;56.24;"2004-10-22";"Shipped";"Trucks and Buses";"Canadian Gift Exchange Network";"Vancouver";"Canada";1912.16
10324;"S32_3522";48;100.0;"2004-11-05";"Shipped";"Trucks and Buses";"Vitachrome Inc.";"NYC";"USA";4800.0
10333;"S32_3522";33;73.69;"2004-11-18";"Shipped";"Trucks and Buses";"Mini Wheels Co.";"San Francisco";"USA";2431.77
10348;"S32_3522";31;100.0;"2004-11-01";"Shipped";"Trucks and Buses";"Corrida Auto Replicas, Ltd";"Madrid";"Spain";3100.0
10358;"S32_3522";36;100.0;"2004-12-10";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";3600.0
10370;"S32_3522";25;100.0;"2005-01-20";"Shipped";"Trucks and Buses";"Anna's Decorations, Ltd";"North Sydney";"Australia";2500.0
10382;"S32_3522";48;100.0;"2005-02-17";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";4800.0
10411;"S32_3522";27;69.16;"2005-05-01";"Shipped";"Trucks and Buses";"Quebec Home Shopping Network";"Montreal";"Canada";1867.32
10106;"S32_4289";33;72.92;"2003-02-17";"Shipped";"Vintage Cars";"Rovelli Gifts";"Bergamo";"Italy";2406.36
10120;"S32_4289";29;72.23;"2003-04-29";"Shipped";"Vintage Cars";"Australian Collectors, Co.";"Melbourne";"Australia";2094.67
10133;"S32_4289";49;57.1;"2003-06-27";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";2797.9
10144;"S32_4289";20;81.86;"2003-08-13";"Shipped";"Vintage Cars";"Royale Belge";"Charleroi";"Belgium";1637.2
10168;"S32_4289";31;73.61;"2003-10-28";"Shipped";"Vintage Cars";"Technics Stores Inc.";"Burlingame";"USA";2281.91
10210;"S32_4289";39;59.16;"2004-01-12";"Shipped";"Vintage Cars";"Osaka Souveniers Co.";"Osaka";"Japan";2307.24
10223;"S32_4289";20;66.04;"2004-02-20";"Shipped";"Vintage Cars";"Australian Collectors, Co.";"Melbourne";"Australia";1320.8
10235;"S32_4289";34;77.73;"2004-04-02";"Shipped";"Vintage Cars";"Royal Canadian Collectables, Ltd.";"Tsawassen";"Canada";2642.82
10250;"S32_4289";50;61.22;"2004-05-11";"Shipped";"Vintage Cars";"The Sharp Gifts Warehouse";"San Jose";"USA";3061.0
10275;"S32_4289";28;63.97;"2004-07-23";"Shipped";"Vintage Cars";"La Rochelle Gifts";"Nantes";"France";1791.16
10284;"S32_4289";50;81.86;"2004-08-21";"Shipped";"Vintage Cars";"Norway Gifts By Mail, Co.";"Oslo";"Norway";4093.0
10297;"S32_4289";28;79.8;"2004-09-16";"Shipped";"Vintage Cars";"Clover Collections, Co.";"Dublin";"Ireland";2234.4
10308;"S32_4289";46;66.04;"2004-10-15";"Shipped";"Vintage Cars";"Mini Classics";"White Plains";"USA";3037.84
10316;"S32_4289";24;59.16;"2004-11-01";"Shipped";"Vintage Cars";"giftsbymail.co.uk";"Cowes";"UK";1419.84
10328;"S32_4289";24;81.17;"2004-11-12";"Shipped";"Vintage Cars";"Rovelli Gifts";"Bergamo";"Italy";1948.08
10340;"S32_4289";39;59.16;"2004-11-24";"Shipped";"Vintage Cars";"Enaco Distributors";"Barcelona";"Spain";2307.24
10353;"S32_4289";40;44.51;"2004-12-04";"Shipped";"Vintage Cars";"Gift Ideas Corp.";"Glendale";"USA";1780.4
10361;"S32_4289";49;72.33;"2004-12-17";"Shipped";"Vintage Cars";"Souveniers And Things Co.";"Chatswood";"Australia";3544.17
10375;"S32_4289";44;82.26;"2005-02-03";"Shipped";"Vintage Cars";"La Rochelle Gifts";"Nantes";"France";3619.44
10388;"S32_4289";35;100.0;"2005-03-03";"Shipped";"Vintage Cars";"FunGiftIdeas.com";"New Bedford";"USA";3500.0
10398;"S32_4289";22;67.41;"2005-03-30";"Shipped";"Vintage Cars";"Reims Collectables";"Reims";"France";1483.02
10416;"S32_4289";26;61.22;"2005-05-10";"Shipped";"Vintage Cars";"L'ordine Souveniers";"Reggio Emilia";"Italy";1591.72
10108;"S32_4485";31;100.0;"2003-03-03";"Shipped";"Motorcycles";"Cruz & Sons Co.";"Makati City";"Philippines";3100.0
10121;"S32_4485";25;86.74;"2003-05-07";"Shipped";"Motorcycles";"Reims Collectables";"Reims";"France";2168.5
10135;"S32_4485";30;89.8;"2003-07-02";"Shipped";"Motorcycles";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2694.0
10145;"S32_4485";27;100.0;"2003-08-25";"Shipped";"Motorcycles";"Toys4GrownUps.com";"Pasadena";"USA";2700.0
10159;"S32_4485";23;100.0;"2003-10-10";"Shipped";"Motorcycles";"Corporate Gift Ideas Co.";"San Francisco";"USA";2300.0
10169;"S32_4485";34;100.0;"2003-11-04";"Shipped";"Motorcycles";"Anna's Decorations, Ltd";"North Sydney";"Australia";3400.0
10180;"S32_4485";22;100.0;"2003-11-11";"Shipped";"Motorcycles";"Daedalus Designs Imports";"Lille";"France";2200.0
10190;"S32_4485";42;85.72;"2003-11-19";"Shipped";"Motorcycles";"Euro Shopping Channel";"Madrid";"Spain";3600.24
10211;"S32_4485";37;100.0;"2004-01-15";"Shipped";"Motorcycles";"Auto Canal Petit";"Paris";"France";3700.0
10224;"S32_4485";30;100.0;"2004-02-21";"Shipped";"Motorcycles";"Daedalus Designs Imports";"Lille";"France";3000.0
10237;"S32_4485";27;100.0;"2004-04-05";"Shipped";"Motorcycles";"Vitachrome Inc.";"NYC";"USA";2700.0
10252;"S32_4485";25;100.0;"2004-05-26";"Shipped";"Motorcycles";"Auto Canal Petit";"Paris";"France";2500.0
10264;"S32_4485";34;97.97;"2004-06-30";"Shipped";"Motorcycles";"Gifts4AllAges.com";"Boston";"USA";3330.98
10276;"S32_4485";38;100.0;"2004-08-02";"Shipped";"Motorcycles";"Online Mini Collectables";"Brickhaven";"USA";3800.0
10285;"S32_4485";26;100.0;"2004-08-27";"Shipped";"Motorcycles";"Marta's Replicas Co.";"Cambridge";"USA";2600.0
10299;"S32_4485";38;100.0;"2004-09-30";"Shipped";"Motorcycles";"Toys of Finland, Co.";"Helsinki";"Finland";3800.0
10309;"S32_4485";50;84.7;"2004-10-15";"Shipped";"Motorcycles";"Baane Mini Imports";"Stavern";"Norway";4235.0
10319;"S32_4485";22;100.0;"2004-11-03";"Shipped";"Motorcycles";"Microscale Inc.";"NYC";"USA";2200.0
10331;"S32_4485";32;100.0;"2004-11-17";"Shipped";"Motorcycles";"Motor Mint Distributors Inc.";"Philadelphia";"USA";3200.0
10341;"S32_4485";31;71.02;"2004-11-24";"Shipped";"Motorcycles";"Salzburg Collectables";"Salzburg";"Austria";2201.62
10355;"S32_4485";40;100.0;"2004-12-07";"Shipped";"Motorcycles";"Euro Shopping Channel";"Madrid";"Spain";4000.0
10365;"S32_4485";22;100.0;"2005-01-07";"Shipped";"Motorcycles";"Mini Creations Ltd.";"New Bedford";"USA";2200.0
10375;"S32_4485";41;100.0;"2005-02-03";"Shipped";"Motorcycles";"La Rochelle Gifts";"Nantes";"France";4100.0
10390;"S32_4485";45;48.98;"2005-03-04";"Shipped";"Motorcycles";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2204.1
10403;"S32_4485";45;100.0;"2005-04-08";"Shipped";"Motorcycles";"UK Collectables, Ltd.";"Liverpool";"UK";4500.0
10106;"S50_1341";39;40.15;"2003-02-17";"Shipped";"Vintage Cars";"Rovelli Gifts";"Bergamo";"Italy";1565.85
10120;"S50_1341";49;50.62;"2003-04-29";"Shipped";"Vintage Cars";"Australian Collectors, Co.";"Melbourne";"Australia";2480.38
10133;"S50_1341";27;50.19;"2003-06-27";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";1355.13
10143;"S50_1341";34;36.65;"2003-08-10";"Shipped";"Vintage Cars";"Mini Creations Ltd.";"New Bedford";"USA";1246.1
10156;"S50_1341";20;41.02;"2003-10-08";"Shipped";"Vintage Cars";"Euro Shopping Channel";"Madrid";"Spain";820.4
10168;"S50_1341";48;51.93;"2003-10-28";"Shipped";"Vintage Cars";"Technics Stores Inc.";"Burlingame";"USA";2492.64
10199;"S50_1341";29;38.4;"2003-12-01";"Shipped";"Vintage Cars";"West Coast Collectables Co.";"Burbank";"USA";1113.6
10210;"S50_1341";43;41.02;"2004-01-12";"Shipped";"Vintage Cars";"Osaka Souveniers Co.";"Osaka";"Japan";1763.86
10223;"S50_1341";41;46.26;"2004-02-20";"Shipped";"Vintage Cars";"Australian Collectors, Co.";"Melbourne";"Australia";1896.66
10235;"S50_1341";41;35.35;"2004-04-02";"Shipped";"Vintage Cars";"Royal Canadian Collectables, Ltd.";"Tsawassen";"Canada";1449.35
10250;"S50_1341";36;51.93;"2004-05-11";"Shipped";"Vintage Cars";"The Sharp Gifts Warehouse";"San Jose";"USA";1869.48
10275;"S50_1341";38;45.39;"2004-07-23";"Shipped";"Vintage Cars";"La Rochelle Gifts";"Nantes";"France";1724.82
10284;"S50_1341";33;51.93;"2004-08-21";"Shipped";"Vintage Cars";"Norway Gifts By Mail, Co.";"Oslo";"Norway";1713.69
10296;"S50_1341";26;48.44;"2004-09-15";"Shipped";"Vintage Cars";"Bavarian Collectables Imports, Co.";"Munich";"Germany";1259.44
10308;"S50_1341";47;43.64;"2004-10-15";"Shipped";"Vintage Cars";"Mini Classics";"White Plains";"USA";2051.08
10316;"S50_1341";34;47.57;"2004-11-01";"Shipped";"Vintage Cars";"giftsbymail.co.uk";"Cowes";"UK";1617.38
10328;"S50_1341";34;51.93;"2004-11-12";"Shipped";"Vintage Cars";"Rovelli Gifts";"Bergamo";"Italy";1765.62
10340;"S50_1341";40;50.62;"2004-11-24";"Shipped";"Vintage Cars";"Enaco Distributors";"Barcelona";"Spain";2024.8
10353;"S50_1341";40;82.21;"2004-12-04";"Shipped";"Vintage Cars";"Gift Ideas Corp.";"Glendale";"USA";3288.4
10361;"S50_1341";33;82.59;"2004-12-17";"Shipped";"Vintage Cars";"Souveniers And Things Co.";"Chatswood";"Australia";2725.47
10375;"S50_1341";49;65.8;"2005-02-03";"Shipped";"Vintage Cars";"La Rochelle Gifts";"Nantes";"France";3224.2
10388;"S50_1341";27;100.0;"2005-03-03";"Shipped";"Vintage Cars";"FunGiftIdeas.com";"New Bedford";"USA";2700.0
10398;"S50_1341";49;36.65;"2005-03-30";"Shipped";"Vintage Cars";"Reims Collectables";"Reims";"France";1795.85
10416;"S50_1341";37;51.93;"2005-05-10";"Shipped";"Vintage Cars";"L'ordine Souveniers";"Reggio Emilia";"Italy";1921.41
10104;"S50_1392";33;100.0;"2003-01-31";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";3300.0
10115;"S50_1392";27;100.0;"2003-04-04";"Shipped";"Trucks and Buses";"Classic Legends Inc.";"NYC";"USA";2700.0
10127;"S50_1392";46;100.0;"2003-06-03";"Shipped";"Trucks and Buses";"Muscle Machine Inc";"NYC";"USA";4600.0
10141;"S50_1392";44;100.0;"2003-08-01";"Shipped";"Trucks and Buses";"Suominen Souveniers";"Espoo";"Finland";4400.0
10151;"S50_1392";26;100.0;"2003-09-21";"Shipped";"Trucks and Buses";"Oulu Toy Supplies, Inc.";"Oulu";"Finland";2600.0
10165;"S50_1392";48;94.92;"2003-10-22";"Shipped";"Trucks and Buses";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";4556.16
10176;"S50_1392";23;100.0;"2003-11-06";"Shipped";"Trucks and Buses";"L'ordine Souveniers";"Reggio Emilia";"Italy";2300.0
10184;"S50_1392";45;100.0;"2003-11-14";"Shipped";"Trucks and Buses";"Iberia Gift Imports, Corp.";"Sevilla";"Spain";4500.0
10195;"S50_1392";49;100.0;"2003-11-25";"Shipped";"Trucks and Buses";"Mini Classics";"White Plains";"USA";4900.0
10207;"S50_1392";28;94.92;"2003-12-09";"Shipped";"Trucks and Buses";"Diecast Collectables";"Boston";"USA";2657.76
10220;"S50_1392";37;100.0;"2004-02-12";"Shipped";"Trucks and Buses";"Clover Collections, Co.";"Dublin";"Ireland";3700.0
10230;"S50_1392";34;100.0;"2004-03-15";"Shipped";"Trucks and Buses";"Blauer See Auto, Co.";"Frankfurt";"Germany";3400.0
10246;"S50_1392";22;100.0;"2004-05-05";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";2200.0
10259;"S50_1392";29;100.0;"2004-06-15";"Shipped";"Trucks and Buses";"Handji Gifts& Co";"Singapore";"Singapore";2900.0
10271;"S50_1392";34;98.39;"2004-07-20";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3345.26
10282;"S50_1392";38;100.0;"2004-08-20";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";3800.0
10292;"S50_1392";41;100.0;"2004-09-08";"Shipped";"Trucks and Buses";"Land of Toys Inc.";"NYC";"USA";4100.0
10305;"S50_1392";42;100.0;"2004-10-13";"Shipped";"Trucks and Buses";"Marta's Replicas Co.";"Cambridge";"USA";4200.0
10314;"S50_1392";28;100.0;"2004-10-22";"Shipped";"Trucks and Buses";"Heintze Collectables";"Aaarhus";"Denmark";2800.0
10325;"S50_1392";38;100.0;"2004-11-05";"Shipped";"Trucks and Buses";"Baane Mini Imports";"Stavern";"Norway";3800.0
10336;"S50_1392";23;100.0;"2004-11-20";"Shipped";"Trucks and Buses";"La Corne D'abondance, Co.";"Paris";"France";2300.0
10350;"S50_1392";31;71.4;"2004-12-02";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";2213.4
10359;"S50_1392";46;100.0;"2004-12-15";"Shipped";"Trucks and Buses";"Reims Collectables";"Reims";"France";4600.0
10371;"S50_1392";48;56.55;"2005-01-23";"Shipped";"Trucks and Buses";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2714.4
10383;"S50_1392";29;100.0;"2005-02-22";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";2900.0
10395;"S50_1392";46;100.0;"2005-03-17";"Shipped";"Trucks and Buses";"Lyon Souveniers";"Paris";"France";4600.0
10412;"S50_1392";26;100.0;"2005-05-03";"Shipped";"Trucks and Buses";"Euro Shopping Channel";"Madrid";"Spain";2600.0
10104;"S50_1514";32;53.31;"2003-01-31";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";1705.92
10117;"S50_1514";21;49.21;"2003-04-16";"Shipped";"Trains";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";1033.41
10127;"S50_1514";46;69.12;"2003-06-03";"Shipped";"Trains";"Muscle Machine Inc";"NYC";"USA";3179.52
10142;"S50_1514";42;49.79;"2003-08-08";"Shipped";"Trains";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2091.18
10153;"S50_1514";31;57.41;"2003-09-28";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";1779.71
10165;"S50_1514";38;66.78;"2003-10-22";"Shipped";"Trains";"Dragon Souveniers, Ltd.";"Singapore";"Singapore";2537.64
10176;"S50_1514";38;64.44;"2003-11-06";"Shipped";"Trains";"L'ordine Souveniers";"Reggio Emilia";"Italy";2448.72
10185;"S50_1514";20;48.62;"2003-11-14";"Shipped";"Trains";"Mini Creations Ltd.";"New Bedford";"USA";972.4
10196;"S50_1514";46;62.09;"2003-11-26";"Shipped";"Trains";"Super Scale Inc.";"New Haven";"USA";2856.14
10208;"S50_1514";30;65.61;"2004-01-02";"Shipped";"Trains";"Saveley & Henriot, Co.";"Lyon";"France";1968.3
10220;"S50_1514";30;68.54;"2004-02-12";"Shipped";"Trains";"Clover Collections, Co.";"Dublin";"Ireland";2056.2
10230;"S50_1514";43;52.14;"2004-03-15";"Shipped";"Trains";"Blauer See Auto, Co.";"Frankfurt";"Germany";2242.02
10247;"S50_1514";49;63.85;"2004-05-05";"Shipped";"Trains";"Suominen Souveniers";"Espoo";"Finland";3128.65
10272;"S50_1514";43;56.82;"2004-07-20";"Shipped";"Trains";"Diecast Classics Inc.";"Allentown";"USA";2443.26
10282;"S50_1514";37;66.78;"2004-08-20";"Shipped";"Trains";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";2470.86
10292;"S50_1514";35;55.07;"2004-09-08";"Shipped";"Trains";"Land of Toys Inc.";"NYC";"USA";1927.45
10306;"S50_1514";34;60.34;"2004-10-14";"Shipped";"Trains";"AV Stores, Co.";"Manchester";"UK";2051.56
10314;"S50_1514";38;61.51;"2004-10-22";"Shipped";"Trains";"Heintze Collectables";"Aaarhus";"Denmark";2337.38
10325;"S50_1514";44;100.0;"2004-11-05";"Shipped";"Trains";"Baane Mini Imports";"Stavern";"Norway";4400.0
10337;"S50_1514";21;100.0;"2004-11-21";"Shipped";"Trains";"Classic Legends Inc.";"NYC";"USA";2100.0
10350;"S50_1514";44;100.0;"2004-12-02";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";4400.0
10359;"S50_1514";25;64.93;"2004-12-15";"Shipped";"Trains";"Reims Collectables";"Reims";"France";1623.25
10372;"S50_1514";24;58.58;"2005-01-26";"Shipped";"Trains";"Tokyo Collectables, Ltd";"Minato-ku";"Japan";1405.92
10383;"S50_1514";38;60.06;"2005-02-22";"Shipped";"Trains";"Euro Shopping Channel";"Madrid";"Spain";2282.28
10395;"S50_1514";45;100.0;"2005-03-17";"Shipped";"Trains";"Lyon Souveniers";"Paris";"France";4500.0
10413;"S50_1514";51;63.85;"2005-05-05";"Shipped";"Trains";"Gift Depot Inc.";"Bridgewater";"USA";3256.35
10108;"S50_4713";34;82.99;"2003-03-03";"Shipped";"Motorcycles";"Cruz & Sons Co.";"Makati City";"Philippines";2821.66
10121;"S50_4713";44;74.84;"2003-05-07";"Shipped";"Motorcycles";"Reims Collectables";"Reims";"France";3292.96
10135;"S50_4713";44;96.0;"2003-07-02";"Shipped";"Motorcycles";"Mini Gifts Distributors Ltd.";"San Rafael";"USA";4224.0
10145;"S50_4713";38;81.36;"2003-08-25";"Shipped";"Motorcycles";"Toys4GrownUps.com";"Pasadena";"USA";3091.68
10159;"S50_4713";31;71.59;"2003-10-10";"Shipped";"Motorcycles";"Corporate Gift Ideas Co.";"San Francisco";"USA";2219.29
10169;"S50_4713";48;80.55;"2003-11-04";"Shipped";"Motorcycles";"Anna's Decorations, Ltd";"North Sydney";"Australia";3866.4
10180;"S50_4713";21;93.56;"2003-11-11";"Shipped";"Motorcycles";"Daedalus Designs Imports";"Lille";"France";1964.76
